listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
30331250,L'appart de la Villette,1997324,24-03-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.89458,2.38276,Entire apartment,Entire place,4,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Host greets you']",90,1,14,100,10,10,10,10,10,10,t
32126304,Appartement moderne en duplex,28746456,04-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Observatoire,,Paris,48.83402,2.3213,Entire apartment,Entire place,4,1,"['Iron', 'Shampoo', 'Luggage dropoff allowed', 'Heating', 'Hair dryer', 'Pack \u2019n Play/travel crib', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Essentials', 'Hangers', 'Private entrance', 'Host greets you', 'TV']",110,3,14,100,10,10,10,10,10,10,t
33184696,Charming appartment (2 rooms) near Montmartre !,8317927,22-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.88676,2.35019,Entire apartment,Entire place,4,1,"['Iron', 'Heating', 'Washer', 'Dedicated workspace', 'Hair dryer', 'Wifi', 'Kitchen', 'Essentials', 'Hot water', 'Long term stays allowed', 'Breakfast']",60,7,100,100,10,10,10,10,10,10,t
35339346,Petit nid Ã  Montmartre,29906993,24-03-2015,"Paris, Ile-de-France, France",,,,t,1,t,t,Buttes-Montmartre,,Paris,48.89302,2.34561,Entire apartment,Entire place,4,1,"['Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Breakfast']",74,2,7,100,10,10,10,10,10,10,t
35364982,cosy appartment in the center of Paris Republique,4530978,30-12-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86777,2.36836,Entire apartment,Entire place,4,1,"['Iron', 'Heating', 'Washer', 'Dryer', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers']",90,2,22,100,10,10,10,10,10,10,t
354372,Amazing view of Paris from balcony,1336988,26-10-2011,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.86981,2.38149,Entire apartment,Entire place,4,1,"['Kitchen', 'Essentials', 'Washer', 'Dryer', 'Wifi', 'Elevator', 'Long term stays allowed']",70,5,90,100,10,10,10,10,10,10,f
553559,Nice studio-flat luminous Paris 20,2720361,23-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85304,2.40495,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Wifi', 'Elevator']",38,1,10,100,10,10,10,10,10,10,f
598260,Charming 1 bedroom apartment,2861895,07-07-2012,"Paris, Ile-de-France, France",,,,f,1,t,f,Temple,,Paris,48.86492,2.36523,Entire apartment,Entire place,4,1,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Crib', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Hot water kettle', 'First aid kit', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Cooking basics', 'Pack \u2019n Play/travel crib', 'Cable TV', 'Single level home', 'Extra pillows and blankets', 'Babysitter recommendations', 'Bed linens']",110,365,365,100,10,10,10,10,10,10,f
652621,The blue apart' - Flat in Paris,1610648,15-01-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.8394,2.28772,Entire apartment,Entire place,4,1,"['Heating', 'Kitchen', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Cable TV']",100,15,365,100,10,10,10,10,10,10,f
657929,BEAUTIFUL APARTMENT PARIS CENTER,3288919,17-08-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88142,2.33737,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Wifi']",80,4,20,100,10,10,10,10,10,10,f
667148,Lovely flat in trendy neighborhoods,3374541,26-08-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.8668,2.37681,Entire apartment,Entire place,4,1,"['Heating', 'Kitchen', 'Washer', 'Wifi', 'Elevator']",110,7,21,100,10,10,10,10,10,10,f
1292160,Apartment  Near Eiffel Tower 30sqm,7025760,20-06-2013,"Paris, Ile-de-France, France",,,,t,1,t,t,Vaugirard,,Paris,48.84585,2.30547,Entire apartment,Entire place,4,1,"['Patio or balcony', 'Pocket wifi', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Washer', 'Microwave', 'Cooking basics', 'Baby bath', 'Shampoo', 'Extra pillows and blankets', 'Game console', 'Bed linens']",75,7,31,100,10,10,10,10,10,10,f
1650665,Un petit parisien,8754940,10-09-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.82473,2.3352,Entire apartment,Entire place,4,1,"['Shampoo', 'First aid kit', 'Heating', 'Iron', 'Kitchen', 'Essentials', 'Washer', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",45,2,30,100,10,10,10,10,10,10,f
2235908,"Roomy Apt w/ Balcony, Central Paris",1546392,29-12-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.85011,2.37429,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Indoor fireplace', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Cable TV']",90,3,29,100,10,10,10,10,10,10,f
3523852,2 piÃ¨ces 40 mÂ² Paris - 75015,16811771,15-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Vaugirard,,Paris,48.84434,2.30323,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Washer', 'Smoke alarm', 'Wifi']",70,3,14,100,10,10,10,10,10,10,f
4357054,Luxurious apt - St Germain des PrÃ¨s,6922183,15-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Luxembourg,,Paris,48.85718,2.33542,Entire apartment,Entire place,4,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Indoor fireplace', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hangers', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",125,3,30,100,10,10,10,10,10,10,f
4483014,2 piÃ¨ces dans le quartier latin,23260346,02-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.8391,2.35078,Entire apartment,Entire place,4,1,"['First aid kit', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi']",110,4,8,100,10,10,10,10,10,10,f
4677908,In a former palace - LOUVRE area,24192694,26-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Elysee,,Paris,48.87038,2.32495,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Air conditioning', 'Elevator', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Cable TV']",140,3,15,100,10,10,10,10,10,10,f
4990198,2 piÃ¨ces 55 m2 - A MONTMARTRE,25728013,07-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88614,2.3389,Entire apartment,Entire place,4,1,"['Children\u2019s books and toys', 'Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'High chair', 'Host greets you', 'TV', 'Iron', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Pack \u2019n Play/travel crib', 'Fire extinguisher', 'Cooking basics', 'Cable TV', 'Paid parking off premises', 'Shampoo', 'Bed linens']",150,3,120,100,10,10,10,10,10,10,f
5433253,40 M2 Quiet & sunny in the heart of,27413235,08-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.8559,2.37325,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Hangers', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",49,3,130,100,10,10,10,10,10,10,f
5843499,Grand 2 piÃ¨ces neuf Paris 17eme,9168804,01-10-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89253,2.32037,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi', 'Elevator', 'Cable TV']",80,4,15,100,10,10,10,10,10,10,f
6741628,Bel appart Ã  8 mn du Sacre Coeur,1306917,18-10-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89035,2.34336,Entire apartment,Entire place,4,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Breakfast', 'Washer', 'Wifi', 'Elevator', 'Cable TV']",60,7,15,100,10,10,10,10,10,10,f
6922483,Spatieux 45m2 au coeur de paris,36282881,20-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86465,2.35055,Entire apartment,Entire place,4,1,"['Kitchen', 'Essentials', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",100,3,30,100,10,10,10,10,10,10,f
8085146,"2 piÃ¨ces, 10min Ã  pied Tour Eiffel",30456732,02-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Vaugirard,,Paris,48.84985,2.28568,Entire apartment,Entire place,4,1,"['Paid parking off premises', 'Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Bed linens', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",90,4,30,100,10,10,10,10,10,10,f
8248813,Cosy Appartment Canal Saint Martin,1916334,13-03-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86772,2.36692,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Wifi']",75,2,14,100,10,10,10,10,10,10,f
8263319,Desnouettes,10844056,27-12-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83504,2.29046,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Cable TV']",67,3,30,100,10,10,10,10,10,10,f
8341874,Appartement 2 piÃ¨ces trÃ¨s lumineux!,43970127,11-09-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.86724,2.39757,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Smoke alarm']",60,2,14,100,10,10,10,10,10,10,f
9656730,Lovely 1 bedroom apartment in Montmartre,11142605,09-01-2014,"Paris, Ile-de-France, France",,,,t,1,t,f,Buttes-Montmartre,,Paris,48.89192,2.34634,Entire apartment,Entire place,4,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Hot water', 'Hangers', 'Wifi', 'Luggage dropoff allowed', 'Dedicated workspace', 'Host greets you']",80,2,7,100,10,10,10,10,10,10,f
11079107,65m2 Lumineux 5mn Ã  pied TourEiffel,47334937,24-10-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84993,2.29976,Entire apartment,Entire place,4,1,"['First aid kit', 'Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Dedicated workspace']",115,1,20,100,10,10,10,10,10,10,f
11484728,Joli appartement Ã  Montmartre,21595744,21-09-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.89065,2.3275,Entire apartment,Entire place,4,1,"['Heating', 'Iron', 'Kitchen', 'Washer', 'Dryer', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",30,4,29,100,10,10,10,10,10,10,f
12560629,Appartement terrasse,12314123,17-02-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.8559,2.36577,Entire apartment,Entire place,4,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Bathtub', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Dedicated workspace', 'Cable TV']",80,1,2,100,10,10,10,10,10,10,f
12926051,Appart 4-6 p. central (les Halles),9664361,27-10-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.87002,2.34665,Entire apartment,Entire place,4,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'First aid kit', 'Essentials', 'Long term stays allowed']",95,3,30,100,10,10,10,10,10,10,f
13259273,"45 MÂ² Duplex, terasse and nice view Eiffel Tower",74622205,29-05-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83152,2.29003,Entire apartment,Entire place,4,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'TV']",64,1,6,100,10,10,10,10,10,10,f
13470442,"Grand studio lumineux, 11Ã¨me, Bastille / Charonne",77053261,11-06-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.8525,2.37368,Entire apartment,Entire place,4,1,"['Paid parking off premises', 'Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Extra pillows and blankets', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Dishes and silverware', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Air conditioning', 'Host greets you']",50,2,6,100,10,10,10,10,10,10,f
13588638,Le Marais romantique - duplex de charme de 60m2...,33136336,11-05-2015,"Paris, Ile-de-France, France",,,,t,1,t,f,Temple,,Paris,48.85814,2.36005,Entire apartment,Entire place,4,1,"['Bathtub', 'Dishes and silverware', 'Pocket wifi', 'Hangers', 'Stove', 'Carbon monoxide alarm', 'Coffee maker', 'Breakfast', 'Iron', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Extra pillows and blankets', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Fireplace guards', 'Oven', 'Hair dryer', 'Indoor fireplace', 'Wifi', 'Host greets you', 'Microwave']",95,2,3,100,10,10,10,10,10,10,f
13597076,Nice and bright flat with balcony,68490361,23-04-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83643,2.29864,Entire apartment,Entire place,4,1,"['Iron', 'Shampoo', 'Luggage dropoff allowed', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Elevator', 'Hot water', 'Hangers', 'Essentials', 'Building staff', 'TV']",80,2,6,100,10,10,10,10,10,10,f
13651441,Mignon appartement perche  de 40 mÂ² Ã  Menilmontant,73043738,20-05-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.8675,2.38927,Entire apartment,Entire place,4,1,"['Iron', 'Heating', 'Washer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed']",34,5,50,100,10,10,10,10,10,10,f
13737813,Charming and confortable flat near Montmartre,1524892,21-12-2011,"Paris, Ile-de-France, France",,,,t,1,t,t,Buttes-Montmartre,,Paris,48.89534,2.33668,Entire apartment,Entire place,4,1,"['Shampoo', 'Heating', 'TV', 'Indoor fireplace', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Breakfast', 'Hangers', 'Smoke alarm', 'Wifi']",95,10,25,100,10,10,10,10,10,10,f
14068727,Charmant 2 piÃ¨ces lumineux Gambetta-PÃ¨re Lachaise,7946304,05-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86659,2.39865,Entire apartment,Entire place,4,1,"['Kitchen', 'Hair dryer', 'Iron', 'Hangers', 'Coffee maker', 'Cooking basics', 'Host greets you', 'Dedicated workspace', 'Heating', 'Refrigerator', 'Shampoo', 'Elevator', 'Stove', 'Essentials', 'Dishes and silverware', 'Washer', 'Microwave', 'Oven', 'Dryer', 'Wifi']",55,2,15,100,10,10,10,10,10,10,f
14132706,T2 en plein cÅ“ur du 11eme ( Paris),85270652,22-07-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.85407,2.38239,Entire apartment,Entire place,4,1,"['Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Air conditioning', 'Hangers', 'TV']",60,2,14,100,10,10,10,10,10,10,f
14151590,Amazing view over Paris - Clichy,24898573,16-12-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88517,2.32682,Entire apartment,Entire place,4,1,"['Iron', 'Heating', 'Elevator', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Breakfast']",85,2,3,100,10,10,10,10,10,10,f
15659444,charmant deux piÃ¨ces Ã  montmartre avec balcon,24441480,03-12-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88938,2.34146,Entire apartment,Entire place,4,1,"['Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'TV']",90,1,2,100,10,10,10,10,10,10,f
15880251,Lovely apartment right in the center of Paris,3367106,25-08-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85707,2.35535,Entire apartment,Entire place,4,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed']",99,4,1124,100,10,10,10,10,10,10,f
16128489,Grand appartement avec balcon au cÅ“ur du 15Ã¨me,5604900,24-03-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83308,2.30573,Entire apartment,Entire place,4,1,"['TV', 'Iron', 'Hair dryer', 'Hangers', 'First aid kit', 'Smoke alarm', 'Kitchen', 'Free street parking', 'Cable TV', 'Dedicated workspace', 'Hot water', 'Heating', 'Shampoo', 'Elevator', 'Essentials', 'Washer', 'Dryer', 'Wifi']",95,3,7,100,10,10,10,10,10,10,f
16248334,Bel appartement avec vue sur le canal,6176039,17-12-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.8926,2.37902,Entire apartment,Entire place,4,1,"['TV', 'Iron', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Wifi']",70,2,3,100,10,10,10,10,10,10,f
16404519,"Appartement quartier Saint George, au coeur du 9",107473224,16-12-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88022,2.33534,Entire apartment,Entire place,4,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Elevator', 'Essentials', 'TV']",100,1,9,100,10,10,10,10,10,10,f
16890747,2 piÃ¨ces quartier Levis PARIS,84542771,18-07-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88313,2.31703,Entire apartment,Entire place,4,1,"['Iron', 'Shampoo', 'Shower gel', 'Extra pillows and blankets', 'Wifi', 'Kitchen', 'Essentials', 'Bed linens']",70,4,15,100,10,10,10,10,10,10,f
17344616,TrÃ¨s beau deux piÃ¨ces au coeur de Paris,5566562,21-03-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86965,2.3723,Entire apartment,Entire place,4,1,"['Iron', 'Heating', 'Washer', 'Elevator', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed']",85,3,31,100,10,10,10,10,10,10,f
17733643,Spacieux deux piÃ¨ces aux Buttes Chaumont,23423195,06-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87595,2.38413,Entire apartment,Entire place,4,1,"['Patio or balcony', 'Bathtub', 'Dishes and silverware', 'Hangers', 'Luggage dropoff allowed', 'Stove', 'Coffee maker', 'Iron', 'Children\u2019s books and toys', 'Dedicated workspace', 'Smoke alarm', 'First aid kit', 'Essentials', 'Bed linens', 'Paid parking off premises', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Cleaning before checkout', 'Host greets you', 'Microwave']",60,5,7,100,10,10,10,10,10,10,f
18139129,Au pied de la butte,34211827,25-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.8929,2.33677,Entire apartment,Entire place,4,1,"['Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'TV']",80,2,15,100,10,10,10,10,10,10,f
18251830,Joli appartement parisien prÃ¨s de Montmartre,10104188,18-11-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.8977,2.32886,Entire apartment,Entire place,4,1,"['Paid parking off premises', 'Iron', 'Heating', 'Washer', 'Dryer', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Essentials', 'Host greets you', 'TV', 'Breakfast']",70,3,8,100,10,10,10,10,10,10,f
18279540,2 chats pour vous accueillir,106706671,09-12-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.86848,2.40202,Entire apartment,Entire place,4,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Fire extinguisher', 'Essentials', 'TV']",36,5,15,100,10,10,10,10,10,10,f
18344942,Flat to rent near The Eiffel Tower,33225234,12-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84437,2.28507,Entire apartment,Entire place,4,1,"['Paid parking off premises', 'Iron', 'Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Essentials', 'Host greets you', 'TV']",55,4,9,100,10,10,10,10,10,10,f
19067100,Appart Levis/Batignolles,37172281,30-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88446,2.31473,Entire apartment,Entire place,4,1,"['TV', 'Iron', 'Kitchen', 'Hangers', 'Smoke alarm', 'Breakfast', 'Elevator', 'Heating', 'Washer']",90,1,5,100,10,10,10,10,10,10,f
